PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-09-09,11:25:40.62,1,1,"O'Neill, Tyler",1000098913,Left,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.95331,-0.674049,-1.84378,2462.75639,216.731574,1:15,5.81457,1.77415,6.05061,-17.44292,17.83588,12.43036,3.73666,1.10261,80.77887,-4.013798,0.392846,0.427492,,,,,,,,,,,,-6.90941,9.71615,-1.63711,50,5.75266,3.63351,-129.1281,-2.00579,-11.59758,28.3606,-15.86525,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,222a3600-4f25-11ee-ab20-5346a8bcab61,88.17103,,,8.17443,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:25:40.62,2023-09-09T11:25:40.6280756-04:00,2023-09-09T15:25:40.6280756Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,d4f3af2e-a7c5-4290-b902-8cc5e7cd001d,54.44647,-130.10102,14.1803,5.81213,-1.46153,-7.93262,-1.76859,4.03137,-5.79879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-09-09,11:25:55.65,1,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.22435,-2.434026,-3.580491,2502.949497,236.34775,2:00,5.76327,1.70996,6.1221,-21.89529,13.03772,17.87922,1.68273,-0.11447,81.59298,-6.550003,-0.362578,0.425392,,,,,,,,,,,,-10.24127,7.75996,-1.44475,50,5.56508,7.36337,-129.35444,-6.18328,-17.33747,27.19671,-19.03721,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,2b225a80-4f25-11ee-ab20-5346a8bcab61,88.60632,,,7.63137,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:25:55.65,2023-09-09T11:25:55.6521012-04:00,2023-09-09T15:25:55.6521012Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,754f443f-8bf8-455e-800c-418cdfabc8c5,54.37756,-130.27157,13.59835,5.76276,-5.54131,-9.51861,-1.70291,7.94802,-8.66874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-09-09,11:26:17.26,1,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.23075,0.117755,-1.435166,2359.515692,230.211389,1:45,5.4673,2.1142,5.50732,-21.18076,16.32481,18.07977,3.8124,2.27841,79.06415,-3.872325,1.785858,0.440777,,,,,,,,,,,,-9.46575,8.55469,-2.00108,50,5.46364,2.36288,-126.52868,-0.41651,-15.2339,27.56485,-18.40639,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,380b4130-4f25-11ee-ab20-5346a8bcab61,85.51357,,,8.1666,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:26:17.26,2023-09-09T11:26:17.2654644-04:00,2023-09-09T15:26:17.2654644Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,3030fee6-2672-4ea4-9e4a-a0dc0f8f4825,54.98922,-127.61097,13.78242,5.4658,0.30619,-9.20319,-2.10559,2.96102,-7.61695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-09-09,11:26:33.25,1,4,"O'Neill, Tyler",1000098913,Left,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,2,1,TwoSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.14903,-0.417242,-3.93875,2201.274441,251.191667,2:15,5.32096,2.23089,5.78224,-27.84297,8.36166,21.14222,2.61159,0.32236,80.5073,-5.587555,-0.160152,0.433065,,,,,,,,,,,,-11.84009,4.73126,-1.91836,50,5.26976,7.89694,-127.80692,-1.8851,-19.58355,26.34665,-24.3485,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,418518d0-4f25-11ee-ab20-5346a8bcab61,87.03638,,,7.64173,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:26:33.25,2023-09-09T11:26:33.2523572-04:00,2023-09-09T15:26:33.2523572Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,e2098f4e-efed-4d6d-a1d4-e6d4fdbc1411,54.71771,-128.77578,13.17332,5.32262,-0.98972,-12.17425,-2.222,8.61709,-9.79178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-09-09,11:26:49.07,1,5,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,2,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,83.07017,0.380564,-4.245943,1712.656474,237.986057,2:00,5.08174,2.19066,5.66803,-29.10131,11.82123,16.838,3.01245,-0.37231,75.91527,-5.026415,-1.247315,0.460418,,,,,,,,,,,,-9.68772,6.28394,-1.84224,50,5.09568,8.25179,-120.36687,-0.13449,-14.2403,22.9372,-22.93708,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,4afccd90-4f25-11ee-ab20-5346a8bcab61,81.86564,,,7.1549,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:26:49.07,2023-09-09T11:26:49.0754612-04:00,2023-09-09T15:26:49.0754612Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,122a9647-7b50-4247-95f4-17b872ed2e14,54.83102,-121.28398,11.4686,5.08272,0.78261,-11.46854,-2.18355,8.82117,-7.12015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-09-09,11:27:04.52,2,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.8441,-0.511871,-4.036849,1810.364674,243.889188,2:15,5.06576,2.37823,5.4612,-28.77021,11.71071,21.25048,2.18793,0.36435,76.66913,-5.834333,-0.262652,0.457927,,,,,,,,,,,,-11.80847,6.42457,-2.03722,50,5.00102,7.68425,-121.49743,-2.0546,-17.67508,23.49862,-22.55766,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,542e2a80-4f25-11ee-ab20-5346a8bcab61,82.31099,,,7.17496,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:27:04.52,2023-09-09T11:27:04.5223988-04:00,2023-09-09T15:27:04.5223988Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,5820ba6f-37e0-451e-a955-a736e77cd7fc,55.03872,-122.46809,11.74931,5.06664,-1.12281,-11.27883,-2.36971,8.41435,-8.83754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-09-09,11:27:19.92,2,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.51965,1.265791,-2.491478,2570.915399,143.917363,10:45,5.01379,2.46653,5.07685,-38.65337,7.25981,-4.44886,2.98727,-0.25443,73.2518,-5.738651,-3.276338,0.487686,,,,,,,,,,,,1.67114,3.69465,-2.22658,50,5.10315,5.14126,-114.06228,1.18112,2.24689,16.93067,-27.20645,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,5d60e700-4f25-11ee-ab20-5346a8bcab61,77.28838,,,5.26786,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:27:19.92,2023-09-09T11:27:19.9228468-04:00,2023-09-09T15:27:19.9228468Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,bd955f54-8aa1-4c31-80c1-431a3f3e7bf0,55.42376,-114.86453,8.46534,5.01664,2.47028,-13.60323,-2.46767,5.03479,1.12344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-09-09,11:27:38.79,2,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,0,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.98626,1.19629,-1.582658,2246.73841,86.759998,9:00,5.13944,2.26131,4.86835,-46.51928,0.98748,-7.25874,2.39553,0.15828,71.94382,-7.199263,-2.860736,0.496077,,,,,,,,,,,,3.16819,0.59539,-2.09903,50,5.21763,3.4267,-113.16557,0.68322,4.13138,19.57332,-31.39765,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,68a54570-4f25-11ee-ab20-5346a8bcab61,75.98102,,,6.04244,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:27:38.79,2023-09-09T11:27:38.7929652-04:00,2023-09-09T15:27:38.7929652Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,916749a0-cba6-4d80-a08c-6c9710a76ff8,55.63163,-114.13548,9.78666,5.14523,2.23904,-15.69883,-2.26376,3.22198,2.06569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-09-09,11:27:55.21,3,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.40614,1.921689,0.117835,2543.742996,54.018511,7:45,5.432,2.20194,5.07138,-66.0896,-11.87099,-18.94792,1.737,0.73405,66.86909,-10.016626,-3.2394,0.529963,,,,,,,,,,,,9.44776,-5.97815,-2.19736,50,5.56184,0.51274,-106.42496,1.32181,10.65818,21.05555,-38.91812,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,72746900-4f25-11ee-ab20-5346a8bcab61,71.12276,,,6.53706,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:27:55.21,2023-09-09T11:27:55.2153652-04:00,2023-09-09T15:27:55.2153652Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,c67dc98e-fca1-4194-b932-2bc7ec13769d,55.43108,-107.49409,10.52778,5.44455,3.29795,-19.45906,-2.20966,-0.02845,5.32909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-09-09,11:28:13.07,3,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Voytovich, Grant",1000098912,Right,BUC_BIS,Undefined,1,Top,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.38344,1.754425,-0.022279,2705.962748,52.368545,7:45,5.51982,2.28336,4.90684,-66.1483,-13.19827,-19.43099,1.6671,0.64304,68.00375,-10.137395,-3.455353,0.523727,,,,,,,,,,,,9.57473,-6.53264,-2.26406,50,5.63561,0.81568,-107.87073,0.96486,11.13477,21.04438,-39.77108,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230909-DepewField-Private-1,7d1f4690-4f25-11ee-ab20-5346a8bcab61,71.96969,,,6.37969,,,,,,,77287c5a-92f9-47e6-ba58-c27f5951125f,2023-09-09,15:28:13.07,2023-09-09T11:28:13.0769972-04:00,2023-09-09T15:28:13.0769972Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,2a6a4391-7e9b-437e-9403-3939f348da4f,55.59641,-108.95706,10.52219,5.53281,3.01787,-19.88554,-2.29133,0.24089,5.56739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
