PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2023-08-30,10:33:22.61,3,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.80056,-0.133346,-1.830268,1727.53173,292.091838,3:45,5.28752,2.06329,5.71278,-44.7075,-2.99079,10.33134,1.43761,1.21856,75.75822,-8.292697,0.020974,0.464865,,,,,,,,,,,,-5.74351,-1.12681,-1.91663,50,5.24843,3.39678,-118.91422,-1.80286,-8.2795,21.36268,-33.79838,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,2c5389f0-4742-11ee-aa9e-eb63e75ec031,81.08261,,,6.04234,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:33:22.61,2023-08-30T10:33:22.6106552-04:00,2023-08-30T14:33:22.6106552Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,aef93918-5bb1-47fb-a86a-53b2943086bf,54.78891,-119.77144,10.68134,5.29356,-0.44662,-16.89919,-2.0596,3.72901,-4.13975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2023-08-30,10:33:51.77,3,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.89841,0.254723,-2.439955,1702.014359,263.130096,2:45,5.23022,2.31492,5.96396,-38.81412,3.27,14.77288,2.23212,1.28224,74.14461,-6.953644,0.21548,0.466907,,,,,,,,,,,,-8.30859,2.06693,-2.12931,50,5.22919,4.47756,-118.77293,-0.71828,-11.70465,25.68258,-29.26228,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,3db68710-4742-11ee-aa9e-eb63e75ec031,80.7279,,,7.7538,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:33:51.77,2023-08-30T10:33:51.7733560-04:00,2023-08-30T14:33:51.7733560Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,2be9cf7f-a4d7-4497-9df8-fc210190f249,54.53337,-119.74918,12.84129,5.23535,0.39404,-14.63114,-2.30797,4.92248,-5.85232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2023-08-30,10:34:28.61,3,4,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.61487,-0.722816,-2.972878,2434.818621,218.556189,1:15,5.81871,1.81059,6.35359,-19.97962,15.25556,11.2076,3.48752,0.00579,80.39812,-4.539502,-0.947137,0.427228,,,,,,,,,,,,-6.69457,8.50583,-1.5997,50,5.75674,6.22567,-128.57728,-2.17774,-11.12446,28.49444,-18.03984,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,53ac52c0-4742-11ee-aa9e-eb63e75ec031,88.22561,,,8.21676,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:34:28.61,2023-08-30T10:34:28.6112440-04:00,2023-08-30T14:34:28.6112440Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,65584197-ad10-4a3f-8e84-2332e81072d4,54.14342,-129.49226,14.24722,5.81737,-1.59846,-9.01992,-1.80535,6.58289,-5.56223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,2023-08-30,10:34:50.62,3,5,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.38196,-0.45661,-1.89896,2579.879291,126.730804,10:15,5.33922,2.04657,5.32637,-37.59325,6.54122,-6.94032,1.77774,-0.31434,73.9356,-7.322432,-3.131318,0.478146,,,,,,,,,,,,2.96354,3.81953,-1.86962,50,5.2709,4.14838,-116.64777,-2.21519,4.08774,21.71461,-26.9056,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,60ca2c20-4742-11ee-aa9e-eb63e75ec031,78.83042,,,6.44636,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:34:50.62,2023-08-30T10:34:50.6287288-04:00,2023-08-30T14:34:50.6287288Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,8a58f0c4-c873-44ab-b5c8-a8c3df4434e3,55.17233,-117.60668,10.85731,5.34248,-1.02704,-13.4528,-2.04883,3.96787,2.04387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2023-08-30,10:35:18.90,3,6,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.43166,0.868526,-2.123218,2461.78185,55.642777,7:45,5.27105,2.1366,5.68893,-52.40337,-4.78713,-9.41835,1.71421,-0.62806,70.43754,-8.729984,-3.807394,0.496648,16.93074,-33.361723,130.177941,,,,,2.61921,1.14513,104.327418,0.114264,4.10095,-2.23221,-1.95199,50,5.3115,4.51914,-112.28334,0.00117,5.15415,23.27697,-34.97953,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,71b53a20-4742-11ee-aa9e-eb63e75ec031,75.89362,1.62309,,6.99412,,,,0.94235,1.62309,0.65416,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:35:18.90,2023-08-30T10:35:18.9087928-04:00,2023-08-30T14:35:18.9087928Z,GroundBall,v3,471249,test-11,,,,Undefined,BUC_BIS,44927635-3719-4206-8562-bd0844eb3c31,54.81037,-113.27617,11.63848,5.27963,1.49314,-17.48977,-2.14005,4.2993,2.57707,,0.95226,-13.91955,,,,,,,,1.6332,-14.20557,,,,,,,,0.64243,16.48444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
16,2023-08-30,10:35:47.82,4,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.64205,-0.352462,-2.011047,2431.863628,123.851801,10:15,5.59427,1.99526,5.23091,-41.22931,6.21075,-7.09571,1.82697,-0.48725,71.564,-7.855289,-3.268802,0.495729,,,,,,,,,,,,3.01354,3.62654,-1.80445,50,5.53101,4.23434,-112.66684,-2.07619,3.88089,20.10612,-27.50373,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,82e98620-4742-11ee-aa9e-eb63e75ec031,76.03442,,,6.07805,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:35:47.82,2023-08-30T10:35:47.8214328-04:00,2023-08-30T14:35:47.8214328Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,0abdabc8-e380-42a0-876d-f485169ff9f9,55.26835,-113.60312,10.05306,5.59787,-0.79543,-13.75187,-1.99742,4.05362,1.94044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2023-08-30,10:36:12.04,4,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.19564,0.323688,-1.459201,2382.63553,74.124004,8:30,5.53025,2.0681,5.62345,-50.53121,-3.0939,-16.04273,1.62148,-0.63077,71.11603,-8.887747,-4.326637,0.495714,,,,,,,,,,,,7.74945,-1.25,-1.93308,50,5.52522,3.45411,-112.13153,-1.00595,9.82931,20.99285,-33.75951,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,915cdd60-4742-11ee-aa9e-eb63e75ec031,76.03662,,,6.07961,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:36:12.04,2023-08-30T10:36:12.0487608-04:00,2023-08-30T14:36:12.0487608Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,f80aaa4d-d006-48d3-a744-179469c6a9dd,54.87806,-113.04109,10.49643,5.53712,0.45676,-16.87976,-2.07352,3.02824,4.91466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2023-08-30,10:36:53.48,4,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.50821,0.602042,-0.594286,2327.280521,74.471083,8:30,5.27593,2.04143,5.56996,-47.74054,-1.39469,-9.40048,1.85997,0.70291,72.34521,-8.078966,-2.273698,0.489978,,,,,,,,,,,,4.63981,-0.48583,-1.98385,50,5.29603,1.51988,-112.77855,-0.38175,6.0634,17.69125,-32.80892,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,aa168400-4742-11ee-aa9e-eb63e75ec031,76.92674,,,5.16299,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:36:53.48,2023-08-30T10:36:53.4802616-04:00,2023-08-30T14:36:53.4802616Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,37e13fae-c3ed-44c3-8543-b952995a1d76,54.93238,-113.54964,8.84562,5.28151,1.04827,-16.40446,-2.04433,1.2556,3.0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2023-08-30,10:37:14.01,4,4,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.32577,-1.11579,-3.248973,2306.58071,220.553758,1:15,5.71276,1.75174,6.3707,-21.46418,13.51068,10.67579,2.89563,-0.35128,81.30667,-5.16675,-1.319148,0.425647,,,,,,,,,,,,-6.40552,7.65725,-1.52167,50,5.62189,6.86924,-128.3029,-3.12503,-10.75488,24.74305,-19.3175,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,b63bf3a0-4742-11ee-aa9e-eb63e75ec031,88.55335,,,7.0191,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:37:14.01,2023-08-30T10:37:14.0141240-04:00,2023-08-30T14:37:14.0141240Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,82d50433-e4f3-495d-9c76-beb21525a406,54.12895,-129.09671,12.37153,5.71221,-2.50528,-9.65875,-1.74759,7.21428,-5.37744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2023-08-30,10:37:33.59,5,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.50564,0.552855,-2.849758,2347.145559,86.356695,9:00,5.39525,2.04037,5.74496,-44.37821,0.82957,-6.64524,2.21246,-1.16885,72.88685,-7.556904,-4.037281,0.483925,,,,,,,,,,,,2.68217,0.66185,-1.79919,50,5.41387,5.9233,-114.04669,-0.32218,3.56596,19.11757,-31.29412,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,c1ebbe10-4742-11ee-aa9e-eb63e75ec031,77.88902,,,5.61879,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:37:33.59,2023-08-30T10:37:33.5906488-04:00,2023-08-30T14:37:33.5906488Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,aaa3c21e-342b-4116-aea1-22b226f75b28,54.7561,-114.84118,9.55878,5.40024,0.97835,-15.64706,-2.04227,5.77511,1.78298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2023-08-30,10:37:54.42,5,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.83272,-0.216255,-3.35272,2289.256802,84.356457,8:45,5.32679,2.1063,5.75401,-42.98506,0.9126,-6.98414,1.54304,-1.60029,73.08887,-8.128434,-4.600393,0.476861,,,,,,,,,,,,2.41902,1.01496,-1.8236,50,5.283,7.1306,-117.0154,-1.85709,3.28576,26.27079,-30.79542,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,ce5dee20-4742-11ee-aa9e-eb63e75ec031,79.04278,,,7.74384,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:37:54.42,2023-08-30T10:37:54.4299704-04:00,2023-08-30T14:37:54.4299704Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,2847f215-aca7-49d6-8cb8-90efb1a97189,54.7428,-118.07539,13.1354,5.33286,-0.61454,-15.39771,-2.10864,6.99803,1.64288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2023-08-30,10:38:16.88,5,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.06762,-2.152799,-2.174656,2369.009992,208.634007,1:00,5.70028,1.56158,6.47669,-19.55887,15.60839,7.92583,2.09115,0.22417,80.83671,-5.869338,-0.73703,0.426816,,,,,,,,,,,,-4.74099,9.0954,-1.41181,50,5.53979,4.55544,-127.93501,-5.34407,-7.87665,25.79207,-17.06297,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,dbb8f790-4742-11ee-aa9e-eb63e75ec031,88.31074,,,7.23091,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:38:16.88,2023-08-30T10:38:16.8822456-04:00,2023-08-30T14:38:16.8822456Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,0ba87de2-d953-4546-8aa8-ae0cc4a38e81,54.02223,-128.74335,12.89603,5.6989,-4.8093,-8.53148,-1.55845,4.8023,-3.93833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2023-08-30,10:38:41.21,5,4,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,1,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.20728,1.758172,-0.47354,2691.236215,56.85634,8:00,5.60104,1.94405,5.50565,-60.84224,-10.1754,-18.20643,2.17571,-0.01603,68.63431,-9.322107,-3.72341,0.512311,,,,,,,,,,,,9.01772,-5.15973,-1.8902,50,5.71371,1.59015,-109.13965,1.34566,10.7281,21.65861,-38.3124,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,ea3fafc0-4742-11ee-aa9e-eb63e75ec031,73.57341,,,6.57297,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:38:41.21,2023-08-30T10:38:41.2155576-04:00,2023-08-30T14:38:41.2155576Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,5b5b5aea-bd75-49f8-83a9-6a2ef7aaf502,54.99632,-110.12669,10.8293,5.6126,3.09167,-19.1562,-1.95153,1.10123,5.36405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2023-08-30,10:39:05.57,5,5,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,1,2,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,74.44846,2.292331,-0.389862,2581.159942,53.469327,7:45,5.82674,1.67133,6.09029,-61.03787,-10.50083,-16.45922,2.86189,-0.06091,67.93,-8.951688,-3.358899,0.511654,,,,,,,,,,,,8.34461,-5.60642,-1.63284,50,5.97187,1.30922,-108.12472,2.50106,9.74887,21.16342,-38.72396,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,f8c90000-4742-11ee-aa9e-eb63e75ec031,73.66786,,,6.51846,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:39:05.57,2023-08-30T10:39:05.5752888-04:00,2023-08-30T14:39:05.5752888Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,739fb40a-9cc5-4211-ad0d-fdb48ae04721,54.41192,-108.98485,10.58171,5.83824,4.07489,-19.36198,-1.678,0.913,4.87444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2023-08-30,10:39:27.12,6,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.02076,-0.028956,-1.559128,2733.708995,50.267357,7:45,6.00424,1.36239,5.64874,-60.01346,-10.87607,-14.98572,0.9761,-1.34102,70.02005,-10.917331,-4.244178,0.504519,,,,,,,,,,,,7.17012,-5.10516,-1.22034,50,5.96339,3.55247,-110.40887,-1.99708,8.75802,21.57739,-38.4098,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,059ed3e0-4743-11ee-aa9e-eb63e75ec031,74.70968,,,6.00071,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:39:27.12,2023-08-30T10:39:27.1231672-04:00,2023-08-30T14:39:27.1231672Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,f1839f9d-a3e7-4a55-8b01-18e45f09dea3,54.85419,-111.35349,10.78869,6.01401,-0.31557,-19.2049,-1.36747,3.16906,4.37901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2023-08-30,10:39:52.40,6,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.04736,0.245902,-1.093437,2693.959799,52.971308,7:45,5.74166,1.98108,5.84137,-61.03944,-11.13174,-16.83548,0.88362,-0.4382,69.28335,-10.868297,-4.121946,0.508458,,,,,,,,,,,,8.3228,-5.35126,-1.88198,50,5.7257,2.6743,-109.08688,-1.42825,9.94668,20.65904,-38.5694,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,14b57000-4743-11ee-aa9e-eb63e75ec031,74.13086,,,5.764,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:39:52.40,2023-08-30T10:39:52.4051128-04:00,2023-08-30T14:39:52.4051128Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,28da688a-24e1-4df3-8774-5e09c178dbbc,54.66228,-109.96629,10.32952,5.75155,0.21355,-19.2847,-1.98681,2.2509,4.97334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2023-08-30,10:40:27.94,6,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.23874,-1.576643,-2.887742,2361.64969,219.830843,1:15,5.63162,1.72353,6.64421,-21.34123,13.38642,10.293,2.4078,-0.06427,81.15995,-5.624746,-1.016117,0.42414,,,,,,,,,,,,-6.18296,7.79725,-1.53244,50,5.51625,6.0841,-128.22403,-4.1159,-10.34593,25.25524,-19.12694,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,29d463b0-4743-11ee-aa9e-eb63e75ec031,88.86795,,,7.07879,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:40:27.94,2023-08-30T10:40:27.9497912-04:00,2023-08-30T14:40:27.9497912Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,30111f1e-0281-4c8b-8a73-aaa2c6d3d1e0,53.85522,-128.98113,12.62762,5.63104,-3.54252,-9.56347,-1.71948,6.39425,-5.17296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2023-08-30,10:40:48.43,6,4,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.64851,0.573023,-2.463071,2431.224604,72.139133,8:30,5.39195,1.89351,5.69759,-45.66313,-0.35032,-5.20697,2.12119,-0.83709,72.67583,-7.77464,-3.393619,0.484487,,,,,,,,,,,,2.00012,0.06764,-1.68333,50,5.41146,5.10946,-114.22681,-0.34201,2.65414,20.18122,-32.0843,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,36112be0-4743-11ee-aa9e-eb63e75ec031,77.79871,,,5.97269,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:40:48.43,2023-08-30T10:40:48.4310200-04:00,2023-08-30T14:40:48.4310200Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,204f0e2c-2d5f-4098-9628-a17baeeb4310,54.80297,-115.07226,10.09061,5.39763,1.00208,-16.04215,-1.89505,4.99827,1.32707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
29,2023-08-30,10:41:08.53,6,5,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,87.01662,-1.137944,-2.652078,2241.636812,233.361975,1:45,5.35792,2.31304,5.85688,-26.73013,9.77418,11.7826,2.07188,0.82914,80.67103,-6.082198,-0.539927,0.434854,,,,,,,,,,,,-6.66874,5.59614,-2.10459,50,5.24971,5.37767,-126.45659,-3.40313,-10.94729,22.45996,-22.98754,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,42083880-4743-11ee-aa9e-eb63e75ec031,86.67835,,,6.34559,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:41:08.53,2023-08-30T10:41:08.5317816-04:00,2023-08-30T14:41:08.5317816Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,19b96aa3-e643-46ac-a0af-ffa688375e6d,54.64359,-127.27867,11.22998,5.35887,-2.56175,-11.49377,-2.30875,5.77836,-5.47365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
30,2023-08-30,10:41:32.19,7,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.52343,-2.075585,-2.360022,2235.800511,251.314418,2:30,5.3047,1.98421,6.24603,-30.43411,6.09681,14.92048,0.85175,1.04969,80.16145,-7.712399,0.338263,0.435012,,,,,,,,,,,,-8.36154,4.02071,-1.81576,50,5.13508,4.61166,-125.75301,-5.52523,-13.50835,23.38019,-25.67848,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-1,5028b4d0-4743-11ee-aa9e-eb63e75ec031,86.64684,,,6.36198,,,,,,,2dd188e9-9a4d-494c-87be-893320ef0759,2023-08-30,14:41:32.19,2023-08-30T10:41:32.1964216-04:00,2023-08-30T14:41:32.1964216Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,2455399b-ec05-407c-b40a-74133c594a96,54.25505,-126.54164,11.69009,5.30684,-4.65907,-12.83924,-1.979,5.06731,-6.75417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
