PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-09-23,09:35:23.38,1,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.58533,-1.194151,1.494645,2191.576571,128.610179,10:15,5.8571,-1.84289,6.0319,-21.5971,14.86434,-17.06859,2.95097,-1.88085,79.5857,-5.279739,-1.577551,0.434598,,,,,,,,,,,,9.15784,8.36311,1.73486,50,5.7521,-2.6022,-127.13379,-3.29521,14.87866,27.84579,-18.58656,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,0cdc5250-5a16-11ee-9746-a730e15a824f,86.72936,,,7.99964,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:35:23.38,2023-09-23T09:35:23.3870648-04:00,2023-09-23T13:35:23.3870648Z,,v3,471249,471249,,,,Undefined,BUC_BIS,33468349-df55-4b5e-b8ad-05c0de9a0330,54.46513,-128.10804,13.9229,5.85601,-2.64491,-9.29328,1.83501,-3.12277,7.43933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-09-23,09:35:37.73,1,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.08205,1.084199,-0.208625,2027.432443,307.423315,4:15,5.85381,-2.09199,5.60595,-53.07062,-4.33488,7.62835,2.44346,-1.65104,70.04523,-8.603241,1.155785,0.502453,,,,,,,,,,,,-3.89788,-1.96815,2.10493,50,5.91253,0.11302,-110.52839,0.35905,-4.81961,19.78507,-34.60761,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,1567d250-5a16-11ee-9746-a730e15a824f,75.01689,,,6.03682,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:35:37.73,2023-09-23T09:35:37.7395512-04:00,2023-09-23T13:35:37.7395512Z,,v3,471249,471249,,,,Undefined,BUC_BIS,01f5c593-91aa-4cf2-b3a0-df8fb35589a4,54.89411,-111.40101,9.89254,5.86303,1.88542,-17.3038,2.09526,0.32559,-2.40981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-09-23,09:35:51.72,1,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.72811,-1.294762,2.051114,2156.893379,138.655985,10:30,5.85108,-1.91351,6.13157,-20.03123,18.01092,-14.67796,2.98409,-1.24002,77.64016,-5.123469,-0.594197,0.443919,,,,,,,,,,,,8.13339,10.06367,1.76383,50,5.74163,-3.85522,-124.36375,-3.35321,12.61129,27.25536,-16.56973,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,1dbb0440-5a16-11ee-9746-a730e15a824f,84.90831,,,8.08795,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:35:51.72,2023-09-23T09:35:51.7295416-04:00,2023-09-23T13:35:51.7295416Z,,v3,471249,471249,,,,Undefined,BUC_BIS,423c08a4-21cd-4181-b3ac-56f40f05394b,54.3643,-125.31657,13.62768,5.84873,-2.77395,-8.28487,1.90631,-4.2961,6.30565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-09-23,09:36:06.00,1,4,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,3,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.6396,-2.169283,2.733286,2189.782785,141.84844,10:45,5.85921,-1.78532,6.03254,-18.43036,18.7893,-13.78383,2.31128,-0.40094,78.95361,-5.680393,0.255409,0.439094,,,,,,,,,,,,7.83634,10.64701,1.57886,50,5.67945,-5.43235,-125.63693,-5.27072,12.48395,26.23894,-15.21249,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,263916c0-5a16-11ee-9746-a730e15a824f,85.8414,,,7.68599,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:36:06.00,2023-09-23T09:36:06.0003128-04:00,2023-09-23T13:36:06.0003128Z,,v3,471249,471249,,,,Undefined,BUC_BIS,7ba1c78b-f120-4608-b6df-12479b1727bf,54.4648,-126.56596,13.11947,5.85654,-4.7321,-7.60624,1.77903,-5.87436,6.24197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-09-23,09:36:20.92,1,5,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.17356,-2.352119,2.211492,2147.552133,144.621331,10:45,5.86456,-1.74629,6.01205,-18.95903,17.93867,-11.83969,2.10282,-0.68322,79.24159,-5.958344,0.082602,0.437191,,,,,,,,,,,,6.72544,10.29182,1.57902,50,5.66944,-4.39336,-126.39953,-5.73046,10.80528,27.42884,-15.63893,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,2f263ec0-5a16-11ee-9746-a730e15a824f,86.21506,,,7.93196,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:36:20.92,2023-09-23T09:36:20.9265976-04:00,2023-09-23T13:36:20.9265976Z,,v3,471249,471249,,,,Undefined,BUC_BIS,95989e6d-f49c-41c4-9b71-87f9e1ca5240,54.48509,-127.36909,13.71442,5.86223,-5.17765,-7.81947,1.74106,-4.7753,5.40264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-09-23,09:36:36.20,1,6,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.19989,-1.574884,1.951686,2135.486368,146.023829,10:45,5.98248,-1.69765,6.00687,-19.19521,17.43198,-10.95221,2.92257,-0.80144,79.66248,-5.215777,-0.017574,0.435585,81.87098,56.023136,72.211496,2706.872999,,,,,71.45908,,,6.19811,9.7717,1.55034,50,5.84819,-3.87252,-126.6043,-4.0371,10.04693,26.15981,-16.33444,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,383ff500-5a16-11ee-9746-a730e15a824f,86.53285,91.34375,,7.53741,,,,1.15781,2.89889,0.80155,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:36:36.20,2023-09-23T09:36:36.2043192-04:00,2023-09-23T13:36:36.2043192Z,,v3,471249,471249,,,,Undefined,BUC_BIS,cfdf6ed2-0a0a-42ff-bab0-6975ea8cb930,54.49195,-127.52907,13.0799,5.9807,-3.45966,-8.16722,1.69352,-4.22769,5.02346,,1.15782,20.50059,-14.09488,4.57728,-1.86051,2.12229,-2.05921,1.03892,-0.20885,2.89889,99.57601,-25.15168,2.4701,-0.063,-0.73338,0.84105,-0.43933,0.08954,0.80155,63.89762,-8.156,2.31619,-0.80867,0.84241,-0.80505,0.40455,-0.08117,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
7,2023-09-23,09:37:04.80,1,7,"Magovern, Ben",1000120882,Left,BUC_BIS,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,1,Top,0,3,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,77.37983,0.366777,3.013956,1868.523884,121.375117,10:00,5.66254,-1.89361,6.65059,-37.2112,8.57489,-11.48327,2.89776,-0.0895,70.30564,-6.655345,0.92568,0.48701,61.50586,-40.769504,-57.226357,,,,,5.21413,2.92167,-32.160061,0.050971,7.01965,4.84532,1.69494,50,5.67226,-5.54036,-112.34141,-0.23596,8.87103,22.46657,-26.05081,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,494edeb0-5a16-11ee-9746-a730e15a824f,77.39558,3.01984,,7.07419,,,,2.51823,3.01984,0.16937,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:37:04.80,2023-09-23T09:37:04.8040760-04:00,2023-09-23T13:37:04.8040760Z,GroundBall,v3,471249,471249,,,,Undefined,BUC_BIS,a7722f4c-2a9e-44a3-bc11-69fc1262028b,53.84833,-113.1084,11.23329,5.66514,0.65339,-13.0254,1.88926,-5.84321,4.43552,,2.51649,37.19508,,,,,,,,3.02262,-59.24649,,,,,,,,0.17208,-57.77381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
8,2023-09-23,09:37:36.65,2,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Corson, Jacob",1000098911,Left,BUC_BIS,Undefined,1,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.26621,1.105794,1.508197,2028.677347,254.314926,2:30,5.95456,-1.88711,5.65795,-42.929,4.62799,10.87544,3.40886,0.42599,70.43858,-6.807593,3.450471,0.496339,,,,,,,,,,,,-5.01355,2.54295,1.75271,50,6.02147,-3.37286,-112.07698,0.80042,-6.32897,21.68055,-28.96389,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,5c4a7d30-5a16-11ee-9746-a730e15a824f,75.94088,,,6.82764,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:37:36.65,2023-09-23T09:37:36.6542648-04:00,2023-09-23T13:37:36.6542648Z,,v3,471249,471249,,,,Undefined,BUC_BIS,ed566f42-5d51-476b-8ea5-4b191a83f667,54.83859,-113.00909,10.84027,5.96029,2.04567,-14.48195,1.89187,-3.10076,-3.16449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-09-23,09:37:52.46,2,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Corson, Jacob",1000098911,Left,BUC_BIS,Undefined,1,Top,1,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.38563,0.377588,1.257003,1903.32001,286.962663,3:30,5.84711,-2.00059,5.60414,-50.99219,-3.53106,16.63025,1.95033,0.55886,70.95002,-8.927437,4.22908,0.495839,,,,,,,,,,,,-8.0178,-1.40134,1.88221,50,5.8467,-3.10289,-112.34611,-0.93912,-10.15974,21.97821,-33.94974,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,65b64b10-5a16-11ee-9746-a730e15a824f,76.01755,,,6.4356,,,,,,,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:37:52.46,2023-09-23T09:37:52.4674360-04:00,2023-09-23T13:37:52.4674360Z,,v3,471249,471249,,,,Undefined,BUC_BIS,05ae9f6d-0eba-43e4-8035-0d206fe43925,54.89602,-113.29987,10.9891,5.85548,0.53414,-16.97487,2.0073,-2.662,-5.07987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-09-23,09:38:13.71,2,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Corson, Jacob",1000098911,Left,BUC_BIS,Undefined,1,Top,1,0,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,87.8344,-1.747079,3.364367,2147.615087,138.853359,10:45,5.90785,-1.59513,5.99218,-20.09414,16.21336,-13.10721,2.61096,0.43406,79.97842,-5.551501,1.011977,0.43368,105.63849,10.278227,2.171555,4887.089069,109.99927,11.97767,0.3436,195.69416,195.69416,-1.098154,1.582989,7.73544,9.20611,1.33704,50,5.75888,-6.95158,-127.33848,-4.48634,12.64624,27.20366,-17.12345,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230923-DepewField-Private-2,725de300-5a16-11ee-9746-a730e15a824f,86.91296,12.10324,,7.85598,,,,0.76278,2.52752,-0.4532,60f3fb2a-1dfe-439b-b0ce-581da30d094b,2023-09-23,13:38:13.71,2023-09-23T09:38:13.7133880-04:00,2023-09-23T13:38:13.7133880Z,LineDrive,v3,471249,471249,,,,Undefined,BUC_BIS,ee82c525-067e-4b76-b323-78986af96e3c,54.50667,-128.29764,13.60183,5.90642,-3.88259,-8.56172,1.59,-7.39746,6.32312,79.500987,0.76278,152.33956,-23.57453,4.37148,-0.97985,0.2635,-0.10516,0.03531,-0.00542,2.52753,27.64436,-21.53751,2.58367,-0.5456,0.12008,-0.03564,0.01242,-0.00211,-0.45314,5.76893,-7.13879,1.35959,0.47208,-0.48014,0.10493,0.0263,-0.01095,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
