PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2023-08-30,14:13:24.70,3,2,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.30073,-1.040853,1.640438,1816.91955,132.120979,10:30,5.74469,-1.13292,5.33298,-29.39509,14.87044,-14.87461,2.31802,-0.83293,73.5512,-6.474047,-1.00255,0.478855,,,,,,,,,,,,7.90315,8.17508,0.99579,50,5.62984,-2.72919,-116.50605,-3.06813,10.86343,21.8742,-20.93685,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,e96866f0-4760-11ee-9287-1928d6de219c,78.71364,,,6.74953,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:13:24.70,2023-08-30T14:13:24.7050000-04:00,2023-08-30T18:13:24.7050000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,e0ca6a40-d1ed-466e-97a2-e127f5eafd69,55.16499,-117.47178,10.9371,5.74489,-2.14378,-10.46842,1.12687,-3.2088,5.43172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2023-08-30,14:13:38.19,3,3,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.54441,-1.291035,2.73666,2072.085212,195.664925,12:30,5.67958,-1.03708,5.02097,-49.57751,4.41685,0.7165,0.3282,1.60713,67.37422,-10.250681,2.863288,0.528866,,,,,,,,,,,,0.48677,3.03453,0.77424,50,5.51584,-5.11694,-106.48876,-4.0184,0.5529,20.13658,-28.72733,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,f176eec0-4760-11ee-9287-1928d6de219c,71.27032,,,6.17019,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:13:38.19,2023-08-30T14:13:38.1920000-04:00,2023-08-30T18:13:38.1920000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,09ebf2e5-a236-40d1-9ea8-f343cb29e558,55.47863,-107.51976,10.06829,5.68393,-2.54756,-14.36367,1.03695,-5.14524,0.27645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2023-08-30,14:13:52.37,3,4,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.5398,0.758279,0.930698,1989.30426,191.62624,12:30,5.6488,-0.93691,4.99757,-50.10278,7.07414,1.03744,2.18959,0.02829,64.99091,-8.378995,1.113998,0.544229,37.80208,-16.062935,116.178262,,,,,6.41975,0.19103,114.603641,0.125973,-0.2185,3.86992,0.84653,50,5.68164,-1.72283,-103.61312,-0.22748,-0.2345,19.38769,-28.02111,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,f9fc7b50-4760-11ee-9287-1928d6de219c,69.25841,1.95117,,6.54889,,,,0.31674,1.95117,-0.24445,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:13:52.37,2023-08-30T14:13:52.3790000-04:00,2023-08-30T18:13:52.3790000Z,GroundBall,v3,471249,test-11,,,,Undefined,BUC_BIS,caa844d3-b8d5-411c-93f3-7d368307e20a,55.49807,-104.63684,9.69385,5.65459,1.25211,-14.01056,0.93718,-1.71045,-0.11725,,0.32134,-23.73153,,,,,,,,1.95417,-15.48881,,,,,,,,-0.25381,48.27505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
14,2023-08-30,14:14:04.66,3,5,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.95718,-1.189729,1.532966,2023.025522,271.341398,3:00,5.58701,-1.20935,5.22492,-52.49739,1.72457,3.72445,0.09318,0.54255,67.10714,-10.688582,2.194962,0.529979,,,,,,,,,,,,-1.42705,1.62599,1.065,50,5.43764,-2.96556,-105.80523,-3.86092,-1.60348,19.53026,-30.34704,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,01454220-4761-11ee-9287-1928d6de219c,71.12056,,,5.85003,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:14:04.66,2023-08-30T14:14:04.6670000-04:00,2023-08-30T18:14:04.6670000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,38e2354d-5108-4b57-a4f5-5560e6951611,55.27572,-106.77462,9.76513,5.5919,-2.35464,-15.17352,1.21022,-2.88597,-0.80174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2023-08-30,14:14:21.09,3,6,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.42866,0.678154,1.630709,2041.31093,195.786136,12:30,5.61438,-1.11545,5.11791,-48.38991,5.24256,0.98169,2.221,0.50289,67.18306,-8.134197,1.804459,0.527091,,,,,,,,,,,,-0.01079,2.92169,0.96123,50,5.64071,-3.06809,-106.45834,-0.30617,-0.01229,19.18734,-28.83895,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,0b1501f0-4761-11ee-9287-1928d6de219c,71.51035,,,6.24559,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:14:21.09,2023-08-30T14:14:21.0990000-04:00,2023-08-30T18:14:21.0990000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,2d1f5651-7eda-4c35-a995-6e6f9fce2b15,55.38005,-107.42363,9.59367,5.61962,1.14468,-14.41948,1.11557,-3.06747,-0.00615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2023-08-30,14:14:33.40,3,7,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,80.1804,0.157874,1.773437,1836.429627,105.381304,9:30,5.7391,-0.92612,5.26588,-37.80215,6.89855,-19.70296,2.73731,-0.90152,73.14764,-6.774082,-1.723811,0.481203,,,,,,,,,,,,10.3863,3.8352,0.77905,50,5.72586,-2.79392,-116.31249,-0.97384,14.1518,22.91181,-26.94844,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,125c9040-4761-11ee-9287-1928d6de219c,78.32958,,,7.03275,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:14:33.40,2023-08-30T14:14:33.4040000-04:00,2023-08-30T18:14:33.4040000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,990d89a6-8085-406c-bb2d-9f12415162f7,55.23347,-117.33887,11.45591,5.74244,0.23338,-13.47422,0.91841,-3.42788,7.0759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2023-08-30,14:15:04.70,4,1,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.36497,-1.643924,2.784476,1810.15097,105.330848,9:30,5.788,-1.02091,5.17609,-38.76683,6.95591,-19.94273,1.00828,-0.06061,72.86676,-8.698337,-0.750954,0.486673,,,,,,,,,,,,10.80855,4.35032,0.77777,50,5.60532,-4.7941,-115.04341,-4.6358,14.45583,21.74944,-26.35578,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,250b2030-4761-11ee-9287-1928d6de219c,77.44914,,,6.49821,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:15:04.70,2023-08-30T14:15:04.7010000-04:00,2023-08-30T18:15:04.7010000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,cb17cea1-cbea-4d63-9728-a3610576489a,55.32454,-116.04567,10.87472,5.79096,-3.42127,-13.17789,1.01404,-5.46025,7.22791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2023-08-30,14:15:14.69,4,2,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.14705,-1.070897,1.621456,1817.402656,112.125872,9:45,5.65478,-1.1998,5.25722,-37.11675,8.02398,-16.62351,1.55503,-1.06123,73.56835,-7.819813,-1.330652,0.483566,,,,,,,,,,,,8.77473,4.65142,1.06418,50,5.52898,-2.60234,-115.01348,-3.40837,11.89711,18.89183,-25.8675,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,2b00da20-4761-11ee-9287-1928d6de219c,77.94685,,,5.5787,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:15:14.69,2023-08-30T14:15:14.6910000-04:00,2023-08-30T18:15:14.6910000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,417b4f56-9593-4f3e-b6c6-187fa662805a,55.2443,-115.87169,9.44592,5.65712,-2.23326,-12.93375,1.19467,-3.1428,5.94855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2023-08-30,14:15:26.47,4,3,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.96731,-0.398837,2.249621,1441.736604,127.904997,10:15,5.59768,-1.1226,5.68483,-39.32353,10.97753,-12.51194,1.94867,-0.06731,69.50505,-7.589324,0.0122,0.510458,,,,,,,,,,,,6.8863,6.0591,0.94137,50,5.53896,-3.79793,-107.63099,-1.91291,8.27668,14.37147,-24.89156,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,32082b20-4761-11ee-9287-1928d6de219c,73.84043,,,4.46226,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:15:26.47,2023-08-30T14:15:26.4760000-04:00,2023-08-30T18:15:26.4760000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,58aaa58e-267b-4fd7-8500-89b52319570f,54.81702,-108.27227,7.18574,5.59954,-0.8022,-12.44578,1.11908,-4.16725,4.13834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2023-08-30,14:15:38.38,4,4,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.70236,0.395489,2.201214,1658.251251,127.642451,10:15,5.54516,-1.15665,5.12344,-39.83719,13.12201,-14.82536,2.59819,-0.31776,67.57362,-6.905007,-0.42118,0.523772,,,,,,,,,,,,7.98209,6.92433,0.96179,50,5.55178,-3.54094,-106.88202,-0.51609,9.24058,18.28852,-24.15798,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,3923a060-4761-11ee-9287-1928d6de219c,71.96348,,,6.12874,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:15:38.38,2023-08-30T14:15:38.3850000-04:00,2023-08-30T18:15:38.3850000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,bb940c5f-662b-4a28-b4bf-613a7fa148f1,55.37455,-107.79773,9.14426,5.54734,0.69351,-12.07899,1.15067,-4.00362,4.62029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2023-08-30,14:15:52.54,4,5,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.74393,-0.875832,0.309065,1803.028842,127.03483,10:15,5.75072,-1.17174,5.19203,-32.65285,12.31288,-14.48001,2.20568,-2.08766,73.35686,-6.860053,-2.258195,0.482628,,,,,,,,,,,,7.32961,6.80154,1.15456,50,5.64498,-0.03581,-115.77206,-2.86533,9.97448,21.07131,-22.91818,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,4188d3b0-4761-11ee-9287-1928d6de219c,78.09837,,,6.38707,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:15:52.54,2023-08-30T14:15:52.5400000-04:00,2023-08-30T18:15:52.5400000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,c99243f4-2526-4b70-9c94-9020d700b0f0,55.30703,-116.73398,10.53565,5.75191,-1.8191,-11.45909,1.16659,-0.49115,4.98724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2023-08-30,14:16:04.73,4,6,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,2,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,72.68836,1.016675,2.230031,2219.503359,233.168446,1:45,5.55218,-1.15561,4.94359,-51.91026,3.07524,1.75213,2.18794,1.09892,66.71443,-8.379952,2.538887,0.533698,,,,,,,,,,,,-0.23161,1.74984,0.93745,50,5.60813,-4.16974,-105.35059,0.15319,-0.25971,18.28928,-30.21207,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,48db1060-4761-11ee-9287-1928d6de219c,70.62503,,,5.97393,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:16:04.73,2023-08-30T14:16:04.7380000-04:00,2023-08-30T18:16:04.7380000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,a89983e5-6865-4be7-90da-62592599f148,55.55494,-106.31057,9.14464,5.55847,1.73899,-15.10603,1.15596,-4.15611,-0.12986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2023-08-30,14:16:35.44,5,1,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,0,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,73.49938,-0.400389,2.155518,2039.953136,199.528073,12:45,5.69392,-1.05468,5.11291,-40.03069,14.22599,4.32894,1.98056,1.33769,66.41706,-7.77057,2.92077,0.530149,,,,,,,,,,,,-1.44228,7.78048,0.84811,50,5.62581,-4.1691,-106.34873,-1.98223,-1.62192,21.31466,-23.42449,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,5b25fc80-4761-11ee-9287-1928d6de219c,71.09782,,,7.08232,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:16:35.44,2023-08-30T14:16:35.4430000-04:00,2023-08-30T18:16:35.4430000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,3683ed97-1972-468d-a5b8-db6d952c33f5,55.38206,-107.422,10.65733,5.69593,-0.80272,-11.71225,1.05598,-4.08743,-0.81096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2023-08-30,14:17:01.65,5,2,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.6881,-0.885565,3.38319,1801.483341,137.423107,10:30,5.79143,-1.15774,5.16745,-31.37191,14.16324,-11.60331,2.34215,1.06303,72.63988,-6.666854,1.332253,0.485674,,,,,,,,,,,,6.7352,7.76808,0.85129,50,5.68527,-6.3369,-115.3701,-2.82399,9.04361,22.21664,-21.74353,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,6ab8cd80-4761-11ee-9287-1928d6de219c,77.60851,,,7.04822,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:17:01.65,2023-08-30T14:17:01.6590000-04:00,2023-08-30T18:17:01.6590000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,2381a934-35ba-43c6-b4f8-510e7d80ab08,55.32912,-116.3918,11.10832,5.79215,-1.82405,-10.87177,1.15227,-6.7528,4.52181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2023-08-30,14:17:16.61,5,3,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,2,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.42312,0.031054,2.017822,2063.053152,283.447738,3:30,5.62126,-0.98189,4.96103,-56.50405,0.45913,5.76756,0.94195,1.40583,65.81249,-10.148258,3.03659,0.543211,,,,,,,,,,,,-2.2924,0.6837,0.78144,50,5.57757,-3.8613,-103.56344,-1.77718,-2.47788,18.06238,-31.43502,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,73ac8530-4761-11ee-9287-1928d6de219c,69.38821,,,5.61063,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:17:16.61,2023-08-30T14:17:16.6110000-04:00,2023-08-30T18:17:16.6110000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,f93db9ab-bdba-4e57-ab37-7251973efd13,55.53928,-104.52507,9.03119,5.62763,-0.1036,-15.71751,0.9835,-3.72937,-1.23894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2023-08-30,14:17:34.44,5,4,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.94965,-1.151074,1.200519,1784.954,149.430181,11:00,5.82166,-1.13886,5.20441,-27.63001,18.51218,-10.03162,2.43621,-0.84559,72.09121,-6.277455,-0.577436,0.488901,,,,,,,,,,,,5.348,10.0217,1.03563,50,5.69483,-1.99094,-114.48594,-3.16951,7.07866,21.67274,-18.90918,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,7e41def0-4761-11ee-9287-1928d6de219c,77.09632,,,6.85844,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:17:34.44,2023-08-30T14:17:34.4480000-04:00,2023-08-30T18:17:34.4480000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,6477614b-6745-4172-80f1-a6a16ecc32a6,55.29252,-115.48349,10.83637,5.82068,-2.29916,-9.45459,1.13477,-2.31676,3.53933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2023-08-30,14:17:52.49,5,5,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,3,1,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,71.62653,-0.70284,-0.200544,1365.336961,123.552005,10:00,5.49934,-1.31856,5.51593,-44.89691,10.07067,-12.67918,1.10071,-2.56267,66.34462,-8.910172,-2.463741,0.533611,,,,,,,,,,,,6.33382,5.81158,1.34461,50,5.40817,0.81497,-104.0443,-2.60454,6.97385,16.72808,-25.77521,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,891923b0-4761-11ee-9287-1928d6de219c,70.63657,,,5.28191,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:17:52.49,2023-08-30T14:17:52.4900000-04:00,2023-08-30T18:17:52.4900000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,ddf7c66b-c849-41e0-9438-81d63d486537,54.98223,-104.84228,8.36404,5.50309,-1.37499,-12.88761,1.31367,0.4823,3.48693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2023-08-30,14:18:04.71,6,1,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.13923,0.328564,3.444471,1497.798527,134.257242,10:30,5.58574,-1.392,5.38713,-39.1303,14.0332,-12.71276,2.63341,0.78098,67.25685,-6.868679,1.188921,0.524781,,,,,,,,,,,,7.27059,7.47229,1.09301,50,5.58782,-5.90941,-106.02146,-0.56546,8.31547,17.3076,-23.62788,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,905b33c0-4761-11ee-9287-1928d6de219c,71.82509,,,5.88238,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:18:04.71,2023-08-30T14:18:04.7120000-04:00,2023-08-30T18:18:04.7120000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,3c820610-257c-4fc2-ae3d-1206ed487900,55.1103,-106.85244,8.6538,5.58773,0.56897,-11.81394,1.38632,-6.30866,4.15773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
29,2023-08-30,14:18:24.00,6,2,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.68964,0.147754,2.728817,2021.509414,227.562922,1:30,5.59892,-1.14941,5.08799,-45.33176,7.70693,6.64221,1.9607,1.978,67.92929,-8.080758,3.901471,0.524165,,,,,,,,,,,,-2.55366,4.29988,0.88571,50,5.5775,-5.34636,-106.82811,-1.19641,-2.95656,18.07932,-27.19573,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,9bdd5e80-4761-11ee-9287-1928d6de219c,71.90955,,,5.76036,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:18:24.00,2023-08-30T14:18:24.0080000-04:00,2023-08-30T18:18:24.0080000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,5f10c9ce-eed5-4487-bc83-0e6ea00649c3,55.40989,-107.73977,9.03966,5.60325,0.17495,-13.59786,1.15155,-5.19727,-1.47828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
30,2023-08-30,14:18:35.54,6,3,"Delaney, Ryan",1000198372,Left,BUC_BIS,"Test6, TestK6",10157495,Right,TestK,Undefined,1,Top,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.21592,0.745954,1.388885,1787.210694,129.07277,10:15,5.7395,-0.96181,5.19631,-31.01667,13.45611,-14.87942,3.85669,-0.89509,73.45525,-4.974084,-1.24673,0.479975,,,,,,,,,,,,7.79611,6.92477,0.8448,50,5.78553,-2.20764,-116.41416,0.48244,10.72477,21.35483,-22.64798,BUC_BIS,TestK,DepewField,TeamExclusive,Team,20230830-DepewField-Private-2,a2b14370-4761-11ee-9287-1928d6de219c,78.53,,,6.76067,,,,,,,14de1fea-43b5-4a24-8701-60f6c98ac27c,2023-08-30,18:18:35.54,2023-08-30T14:18:35.5480000-04:00,2023-08-30T18:18:35.5480000Z,,v3,471249,test-11,,,,Undefined,BUC_BIS,24565cad-f7ac-4d02-8042-5bc4000c13c9,55.30214,-117.38275,10.67742,5.74035,1.50968,-11.32399,0.95596,-2.69408,5.36238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
