PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence 
43,2023-09-16,10:55:37.61,5,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.58015,0.099155,2.193617,2014.084164,281.430699,3:30,6.01624,-2.15702,5.7301,-45.97471,-1.13406,11.29855,2.27742,0.82846,73.52944,-8.264838,4.215007,0.481956,,,,,,,,,,,,-5.26449,-0.2461,1.96697,50,5.99588,-4.79498,-114.30141,-1.29357,-7.07107,18.0517,-32.50461,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,19272e10-54a1-11ee-84eb-b55f592c1907,78.20725,,,5.0507,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:55:37.61,2023-09-16T10:55:37.6110000-04:00,2023-09-16T14:55:37.6110000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,42ce3aba-57e4-40ac-b1a8-588db48ccb9e,54.77237,-115.05265,9.02585,6.02157,0.05914,-16.25231,2.16039,-4.50072,-3.53553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
44,2023-09-16,10:55:56.05,5,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Bottom,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.28789,0.279405,2.52806,1897.903531,318.339604,4:30,5.99427,-2.30831,5.52518,-52.06259,-6.83737,7.34268,1.91719,0.66855,72.95634,-9.175783,3.837323,0.484018,,,,,,,,,,,,-2.97921,-3.11016,2.08335,50,5.98373,-5.36728,-115.06367,-1.22471,-3.97716,22.19469,-36.32601,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,2430f480-54a1-11ee-84eb-b55f592c1907,77.87402,,,6.33156,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:55:56.05,2023-09-16T10:55:56.0500000-04:00,2023-09-16T14:55:56.0500000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,e2240100-42e2-4a11-9266-cdf07a68df0b,54.97581,-116.01949,11.09735,6.00279,0.33967,-18.163,2.3108,-5.196,-1.98858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,2023-09-16,10:56:29.28,5,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.45762,-1.932671,4.562846,2183.148837,139.294476,10:45,5.98542,-2.0524,5.97129,-18.7404,16.38284,-13.2915,2.62557,1.07915,82.28917,-5.439785,2.184366,0.426549,,,,,,,,,,,,7.84292,9.15119,1.69784,50,5.82124,-9.70282,-128.33126,-4.91605,13.34794,21.44166,-16.59953,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,37ee3550-54a1-11ee-84eb-b55f592c1907,88.36603,,,6.16846,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:56:29.28,2023-09-16T10:56:29.2860000-04:00,2023-09-16T14:56:29.2860000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,9a89d39d-255b-496c-8a60-2fb1991d79d3,54.52981,-129.08589,10.72083,5.98397,-4.33184,-8.29976,2.0476,-10.17259,6.67397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
46,2023-09-16,10:56:47.71,5,4,"Magovern, Ben",1000120882,Left,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Bottom,2,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.01412,-0.904153,3.045321,2181.957663,141.304196,10:45,6.00163,-2.04868,6.06369,-19.70355,15.81717,-11.85205,3.52163,-0.2153,81.17744,-4.616514,0.914902,0.428956,,,,,,,,,,,,6.84036,8.69201,1.81842,50,5.92068,-6.31883,-127.85335,-2.60594,11.44596,23.66847,-17.62972,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,42e66f90-54a1-11ee-84eb-b55f592c1907,87.87024,,,6.83668,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:56:47.71,2023-09-16T10:56:47.7190000-04:00,2023-09-16T14:56:47.7190000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,524da35f-65f0-4dbe-8a0c-9f96f4b7698a,54.43557,-128.67185,11.83424,6.00025,-1.99628,-8.81486,2.04378,-6.71465,5.72298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
47,2023-09-16,10:57:13.55,5,5,"Magovern, Ben",1000120882,Left,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,0,0,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.45595,-0.195308,2.172641,2080.696021,314.410804,4:30,6.00058,-2.25434,5.63119,-53.66208,-7.87532,9.43233,1.34638,0.55981,72.66216,-9.928532,3.860018,0.487014,,,,,,,,,,,,-4.21496,-3.59693,2.0631,50,5.94915,-4.67632,-113.97679,-2.17285,-5.54233,21.0259,-36.90374,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,5265dfa0-54a1-11ee-84eb-b55f592c1907,77.395,,,5.79379,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:57:13.55,2023-09-16T10:57:13.5540000-04:00,2023-09-16T14:57:13.5540000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,f1e4ed5b-3aba-4bb6-a818-8bbe4a1264a0,54.87147,-114.87193,10.51295,6.00821,-0.60172,-18.45187,2.25717,-4.44036,-2.77116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
48,2023-09-16,10:57:29.28,5,6,"Magovern, Ben",1000120882,Left,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.81931,0.025159,3.195877,2010.976821,312.768754,4:30,5.93657,-2.2232,5.43871,-50.52955,-5.47827,7.14012,1.74937,1.36752,73.98731,-9.081064,4.465412,0.483087,,,,,,,,,,,,-2.89177,-2.45949,1.93508,50,5.90323,-6.66737,-114.5541,-1.67852,-3.90869,17.75028,-35.49842,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,5bd7a0f0-54a1-11ee-84eb-b55f592c1907,78.0242,,,4.832,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:57:29.28,2023-09-16T10:57:29.2810000-04:00,2023-09-16T14:57:29.2810000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,a2dbf26c-8d20-4865-abac-f1e00343cc21,55.06488,-115.33624,8.87514,5.94273,-0.11434,-17.74921,2.22507,-6.49514,-1.95434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,2023-09-16,10:57:46.54,5,7,"Magovern, Ben",1000120882,Left,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,1,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,87.18731,-0.612207,3.200893,2166.109266,135.490897,10:30,5.97456,-2.20437,5.87099,-21.4984,14.78217,-13.56316,3.61347,-0.35839,80.80929,-4.626094,0.772059,0.433519,74.48667,68.518893,-36.216326,5219.059897,,,,,37.93043,,,7.74941,8.03504,1.95333,50,5.91235,-6.54568,-126.70668,-2.03441,12.79882,22.02474,-18.90346,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,662606a0-54a1-11ee-84eb-b55f592c1907,86.94525,111.35673,,6.37801,,,,1.11386,3.43602,0.43411,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:57:46.54,2023-09-16T10:57:46.5490000-04:00,2023-09-16T14:57:46.5490000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,a0158fff-f605-418b-bdab-c227251549f7,54.63067,-127.50907,11.01237,5.97392,-1.34573,-9.45173,2.20029,-7.01195,6.39941,168.473986,1.11386,32.27616,-18.97794,6.09101,-1.53675,0.33569,-0.05308,0.00261,0.00048,3.43602,101.65846,-23.60564,1.86771,-0.07226,-0.0791,0.03844,-0.01079,0.00142,0.43411,-23.63673,3.24151,-0.80432,0.15704,-0.02309,-0.00027,0.00144,-0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
50,2023-09-16,10:58:20.75,5,8,"Magovern, Ben",1000120882,Left,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.48015,0.865564,2.861439,2066.689466,278.49798,3:15,5.97438,-2.16391,5.62255,-45.18699,-0.24421,11.19253,3.01761,1.44127,72.80811,-7.403816,4.855768,0.482504,,,,,,,,,,,,-4.80969,0.09445,1.91261,50,6.0195,-6.20168,-115.25809,0.23484,-6.43717,22.43539,-32.04761,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,7a6f0cb0-54a1-11ee-84eb-b55f592c1907,78.11832,,,6.67204,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:58:20.75,2023-09-16T10:58:20.7520000-04:00,2023-09-16T14:58:20.7520000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,16fdf9e5-b738-4d65-abe1-4be821cd3a3e,54.87621,-116.20338,11.2177,5.98116,1.58514,-16.02381,2.1682,-5.93046,-3.21858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2023-09-16,10:58:39.85,5,9,"Magovern, Ben",1000120882,Left,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,2,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,2,,86.84776,-0.962098,2.632624,2192.45996,132.969388,10:30,6.08741,-1.97786,5.97215,-22.65761,14.07733,-13.92898,3.30631,-0.69622,79.85372,-5.209854,0.131018,0.436226,81.80771,8.338659,8.402894,4679.273357,,,,105.22872,105.22872,8.168803,0.987008,7.87729,7.82685,1.77724,50,5.99851,-5.24512,-126.15913,-2.82035,12.77064,24.24589,-19.48516,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,85c8a0d0-54a1-11ee-84eb-b55f592c1907,86.40583,6.66286,,6.99404,,,,1.21171,3.26604,0.68421,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:58:39.85,2023-09-16T10:58:39.8590000-04:00,2023-09-16T14:58:39.8590000Z,GroundBall,v3,471249,471249,,,,Undefined,BUC_BIS,050ca26a-2132-47d6-a6a0-62d28d247ba8,54.52812,-127.02639,12.12295,6.08693,-2.12338,-9.74258,1.97302,-5.70192,6.38532,9.439842,1.21171,117.44157,-14.63942,1.63577,-0.34178,0.05769,-0.00973,0.0019,-0.00023,3.26604,17.40061,-23.29041,2.77314,-0.54689,0.129,-0.02519,0.00448,-0.00053,0.68421,17.34832,-2.99904,0.08737,-0.01641,-0.00339,0.00146,-0.00024,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
52,2023-09-16,10:59:28.58,6,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Facinelli, Ryan",1000198373,Right,BUC_BIS,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,1,,87.20006,-1.606774,2.447615,2054.555463,144.230691,10:45,5.9234,-2.22982,5.95831,-20.23033,15.90954,-10.75103,2.74579,-0.85462,80.92,-5.392562,0.517122,0.432678,91.60265,19.359439,27.248812,4405.492925,91.63429,33.46447,60.85335,279.63068,236.46933,43.484596,3.381994,6.12859,8.87678,2.04156,50,5.78424,-4.99288,-126.76257,-4.17823,10.1289,22.09216,-17.50308,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,a3075a60-54a1-11ee-84eb-b55f592c1907,87.11433,38.10466,,6.28006,,,,0.67665,2.68754,0.81209,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,14:59:28.58,2023-09-16T10:59:28.5820000-04:00,2023-09-16T14:59:28.5820000Z,LineDrive,v3,471249,471249,,,,Undefined,BUC_BIS,f6806a83-7c11-472d-87a7-2c03aec45ca6,54.54273,-127.55182,11.04608,5.92234,-3.55293,-8.75154,2.22639,-5.35474,5.06445,231.69086,0.67656,112.6898,-28.91964,6.85513,-1.32144,0.16207,-0.00285,-0.00257,0.0003,2.68768,44.5319,-14.06614,-0.15912,0.10597,0.04721,-0.03198,0.00741,-0.00062,0.81234,58.02721,2.15395,-1.86367,0.57289,-0.09812,0.00646,0.00069,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
53,2023-09-16,11:00:15.89,7,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Alexander, Matt",1000120889,Right,BUC_BIS,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Single,0,0,,86.5652,-1.286668,3.992745,2030.22505,140.245191,10:45,5.9962,-2.08052,6.11732,-20.92962,15.9008,-12.30946,3.05938,0.59117,79.63695,-5.230896,1.781284,0.436792,67.37459,30.143147,10.693117,3619.084528,105.42063,42.6864,31.40792,216.09587,216.09149,22.400651,3.518386,7.40126,8.88937,1.78054,50,5.88631,-8.28468,-125.59444,-3.43802,11.90978,23.66559,-17.86964,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,bf18de90-54a1-11ee-84eb-b55f592c1907,86.29377,42.88511,,6.92825,,,,0.58481,2.999,-0.6327,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:00:15.89,2023-09-16T11:00:15.8980000-04:00,2023-09-16T15:00:15.8980000Z,FlyBall,v3,471249,471249,,,,Undefined,BUC_BIS,bb9df4a7-ce89-4c30-ab70-1d03ff55f425,54.38262,-126.41756,11.8328,5.99508,-2.81649,-8.93482,2.0759,-8.69891,5.95489,224.025071,0.58473,83.97547,-13.83993,3.06591,-0.7761,0.26424,-0.08688,0.01726,-0.00138,2.99943,49.6028,-16.42358,0.44485,0.38108,-0.31766,0.12394,-0.02327,0.00168,-0.63267,15.85161,4.854,-1.57104,0.49599,-0.16897,0.04954,-0.00872,0.00063,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
54,2023-09-16,11:00:55.70,8,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schultz, Jacob",1000078166,Right,BUC_BIS,Undefined,1,Bottom,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.50044,0.559883,1.612641,1911.199574,311.979498,4:30,5.97663,-2.22672,5.82471,-47.3581,-1.47453,2.96106,2.55084,-0.48036,72.415,-8.087332,2.143872,0.487529,,,,,,,,,,,,-1.13913,-0.48878,2.09315,50,5.9942,-3.28258,-112.76796,-0.40023,-1.49046,17.41375,-32.81358,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,d6c6ba80-54a1-11ee-84eb-b55f592c1907,77.3133,,,5.08544,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:00:55.70,2023-09-16T11:00:55.7030000-04:00,2023-09-16T15:00:55.7030000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,e12d0863-cadf-4c05-8e05-ccab5f0b8b55,54.67701,-113.48789,8.70687,5.9827,0.95637,-16.40679,2.22759,-3.22096,-0.74523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2023-09-16,11:01:15.18,8,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schultz, Jacob",1000078166,Right,BUC_BIS,Undefined,1,Bottom,2,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.30343,-0.117906,1.846889,2074.78022,286.133569,3:30,6.04058,-2.3063,5.5335,-50.81558,-2.32602,12.98579,1.69568,0.50281,70.72114,-9.342721,4.164331,0.501182,,,,,,,,,,,,-6.08646,-0.7235,2.13703,50,5.99631,-4.05622,-110.8487,-1.87938,-7.58788,19.44826,-33.07602,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,e271a2f0-54a1-11ee-84eb-b55f592c1907,75.20708,,,5.58229,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:01:15.18,2023-09-16T11:01:15.1860000-04:00,2023-09-16T15:01:15.1860000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,fa9a3b3a-19aa-46df-a91d-9650a75b2567,54.96802,-111.71694,9.72413,6.04725,-0.40276,-16.53801,2.31055,-3.71747,-3.79394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2023-09-16,11:01:33.27,8,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schultz, Jacob",1000078166,Right,BUC_BIS,Undefined,1,Bottom,2,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.63584,-1.938422,2.562725,2004.531643,231.432959,1:45,6.02022,-2.22614,5.62205,-41.0142,5.54953,5.27654,0.79095,0.60669,72.23162,-9.397608,3.505242,0.491129,,,,,,,,,,,,-2.04512,3.69492,2.00395,50,5.82806,-5.23703,-112.70127,-5.11727,-2.64977,19.06558,-27.38664,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,ed3fe700-54a1-11ee-84eb-b55f592c1907,76.74657,,,5.40423,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:01:33.27,2023-09-16T11:01:33.2760000-04:00,2023-09-16T15:01:33.2760000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,177d5fac-eb1e-4fdc-8eda-221213f6b8b3,54.8788,-113.52361,9.53279,6.02331,-3.93602,-13.69332,2.22738,-5.12274,-1.32489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2023-09-16,11:01:51.74,8,4,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schultz, Jacob",1000078166,Right,BUC_BIS,Undefined,1,Bottom,2,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,86.37921,-1.479444,3.260487,2161.485741,141.529941,10:45,6.0878,-2.10927,6.1466,-20.44462,16.20064,-12.06568,3.0145,-0.09867,80.04535,-5.322536,1.088688,0.435693,,,,,,,,,,,,7.01158,9.05548,1.86697,50,5.96423,-6.67985,-125.49776,-3.83969,11.34907,21.84558,-17.51662,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,f82caf90-54a1-11ee-84eb-b55f592c1907,86.51154,,,6.33386,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:01:51.74,2023-09-16T11:01:51.7460000-04:00,2023-09-16T15:01:51.7460000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,87408f76-0819-4803-a418-c614b5d67df5,54.35367,-126.25333,10.92279,6.08656,-3.23384,-8.75831,2.10479,-7.07238,5.67454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2023-09-16,11:06:06.33,1,1,"Myro, Mikey",1000198375,Right,BUC_BIS,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,2,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.73437,2.468054,-0.327324,2193.054912,84.782897,8:45,5.21242,2.40856,4.71715,-48.55444,0.77244,-7.34536,3.50986,1.48582,70.64455,-6.285691,-1.616989,0.505491,,,,,,,,,,,,3.55736,0.08209,-2.36841,50,5.41819,0.93315,-111.3185,3.05355,4.49184,18.8069,-32.07038,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,8ff35c70-54a2-11ee-81ab-79ce40a6bea0,74.56604,,,6.08982,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:06:06.33,2023-09-16T11:06:06.3320000-04:00,2023-09-16T15:06:06.3320000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,cfbfc994-9dbe-40fd-a6e8-2e459cb1a5b9,55.78432,-112.29149,9.40345,5.21729,4.71274,-16.03519,-2.41068,0.70076,2.24592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2023-09-16,11:06:23.73,1,2,"Myro, Mikey",1000198375,Right,BUC_BIS,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,2,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,83.94477,-1.931063,-4.909427,2142.898091,213.699591,1:00,5.74868,2.10119,5.0546,-23.03139,18.02375,11.15284,2.00083,-1.61084,76.98604,-6.186655,-2.949465,0.461164,,,,,,,,,,,,-6.79579,9.83418,-1.64206,50,5.54635,9.92857,-121.33798,-4.88144,-10.18618,22.54203,-17.43363,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,9a45b9c0-54a2-11ee-81ab-79ce40a6bea0,81.73332,,,6.95873,,,,,,,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:06:23.73,2023-09-16T11:06:23.7320000-04:00,2023-09-16T15:06:23.7320000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,ea3c368f-76af-483d-9ad2-7787404eb2f8,55.44275,-122.34495,11.27102,5.74701,-4.10267,-8.71682,-2.09574,10.38359,-5.09309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2023-09-16,11:06:52.39,1,3,"Myro, Mikey",1000198375,Right,BUC_BIS,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,2,Top,0,2,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.14736,0.212775,-3.405674,2177.816549,215.801261,1:15,5.49999,2.09218,5.44518,-25.80891,15.43308,10.17123,3.54882,-0.25265,75.80688,-4.596783,-1.600138,0.462212,72.10597,65.152074,142.661654,4298.78442,,,,,21.99917,,,-6.10052,8.10646,-1.79831,50,5.50134,6.7521,-120.50624,-0.38259,-8.96052,23.66455,-20.26714,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20230916-DepewField-Private-2,ab65e180-54a2-11ee-81ab-79ce40a6bea0,81.54796,45.28784,,7.34048,,,,1.26379,3.51823,0.26629,b8d75700-fd53-435f-aeac-5a716783983c,2023-09-16,15:06:52.39,2023-09-16T11:06:52.3910000-04:00,2023-09-16T15:06:52.3910000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,55ae5b7e-b0bd-4a9b-8297-a2761c411758,55.05334,-121.49454,11.83227,5.49964,0.46383,-10.13357,-2.08812,7.12632,-4.48026,342.063814,1.26379,-35.33252,-5.03732,2.33619,-0.82845,2.01981,-7.48717,13.11952,-8.29335,3.51823,95.96509,-29.61434,3.84709,-0.88983,0.96316,-2.94144,4.82383,-2.93442,0.26629,26.95349,-4.96386,1.14025,-0.28737,0.55694,-1.94435,3.3106,-2.05714,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
