PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2023-10-05,16:37:19.44,3,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Keys, Sean",1000120893,Left,BUC_BIS,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.61344,1.064697,-2.193542,1852.312145,229.310486,1:45,5.258,2.37658,5.56343,-26.3869,15.75556,16.53347,4.05459,1.70412,74.18468,-3.908002,0.752817,0.467231,,,,,,,,,,,,-8.96902,8.04225,-2.198,50,5.33303,3.87905,-119.63729,1.41279,-12.79102,26.53062,-20.70474,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,fb188bd0-63be-11ee-91d8-3d176314e663,80.672,,,8.42876,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:37:19.44,2023-10-05T16:37:19.4423270-04:00,2023-10-05T20:37:19.4423270Z,,v3,471249,471249,,"Nascimento, Luke",10109928,Right,BUC_BIS,d8fbda5a-a692-46ba-98d4-0ce40133357a,54.93097,-120.72582,13.26531,5.25764,2.26229,-10.35237,-2.36792,4.40386,-6.39551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2023-10-05,16:37:38.10,3,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Keys, Sean",1000120893,Left,BUC_BIS,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.32088,-2.822976,-2.825456,2494.228629,209.810764,1:00,5.73001,1.97945,6.15325,-13.20607,20.28993,10.96182,2.01601,0.28032,82.87583,-5.390027,-0.851447,0.416551,82.20669,48.610653,-73.471196,4718.964078,,,,,57.68482,,,-6.53248,11.69186,-1.77019,50,5.50829,6.07625,-132.35602,-6.86397,-11.49943,30.26442,-11.59238,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,0637d610-63bf-11ee-91d8-3d176314e663,90.48707,56.5529,,8.44505,,,,1.79861,1.9652,-0.10166,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:37:38.10,2023-10-05T16:37:38.1076454-04:00,2023-10-05T20:37:38.1076454Z,,v3,471249,471249,,"Nascimento, Luke",10109928,Right,BUC_BIS,4b96d90c-48a8-4db7-a8c4-a29b71b6e527,54.34526,-133.3459,15.13221,5.72659,-6.48481,-5.79619,-1.97508,6.45238,-5.74971,,1.79861,22.67936,-10.08348,3.2416,-0.88886,0.23366,-0.06067,0.01366,-0.00185,1.9652,90.45542,-31.71557,4.67823,-1.08812,0.24739,-0.05837,0.01199,-0.00146,-0.10166,-76.42313,11.14861,-2.11786,0.42228,-0.08624,0.01886,-0.00309,0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
13,2023-10-05,16:38:02.42,3,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Keys, Sean",1000120893,Left,BUC_BIS,Undefined,1,Top,0,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,1,,75.81136,1.133251,-1.114609,2733.34803,30.981107,7:00,5.72998,2.05221,5.15098,-65.64602,-14.10119,-9.70201,1.32668,0.19427,68.05727,-10.759992,-2.837584,0.51673,63.78358,-23.547275,1.230395,,,,,6.32485,6.32485,-1.617719,0.041654,4.42689,-6.93847,-1.94012,50,5.78528,2.51854,-109.71935,-0.11317,5.2128,25.56198,-40.34425,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,14bf78a0-63bf-11ee-91d8-3d176314e663,72.94411,1.56096,,7.75409,,,,2.74127,1.56096,-0.25547,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:38:02.42,2023-10-05T16:38:02.4202214-04:00,2023-10-05T20:38:02.4202214Z,GroundBall,v3,471249,471249,,"Nascimento, Luke",10109928,Right,BUC_BIS,5e4bb9e1-26ba-489e-97bf-ffdd75c72e0e,55.34872,-110.95847,12.78099,5.74336,1.84253,-20.17212,-2.05608,2.26585,2.6064,,2.73971,85.97202,,,,,,,,1.56164,-37.47472,,,,,,,,-0.2555,1.84649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
14,2023-10-05,16:38:31.19,4,1,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.43132,1.648954,-0.128778,2648.953006,46.252999,7:30,5.798,1.88015,5.49959,-66.64256,-12.53512,-15.31934,1.7872,0.48308,66.01538,-10.518645,-2.866435,0.529419,,,,,,,,,,,,7.63697,-6.25906,-1.85839,50,5.89778,0.81614,-106.36502,0.9011,8.46845,23.69104,-39.11458,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,25ebae50-63bf-11ee-91d8-3d176314e663,71.19581,,,7.41594,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:38:31.19,2023-10-05T16:38:31.1957478-04:00,2023-10-05T20:38:31.1957478Z,,v3,471249,471249,,"Nascimento, Luke",10109928,Right,BUC_BIS,cdc6ccaf-5008-4f57-a8f9-178c90ba89a8,54.99988,-107.47289,11.84552,5.81287,2.73022,-19.55729,-1.8873,0.42012,4.23423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2023-10-05,16:38:47.79,4,2,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Top,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,90.55093,-1.623525,-1.988552,2510.794029,195.215687,12:30,5.79412,1.76124,6.1092,-10.44627,23.86096,6.14894,3.42103,0.43412,81.45666,-3.720119,-0.881599,0.421565,72.12201,47.836592,-112.742807,4434.016371,,,,,54.70233,,,-3.80603,13.17709,-1.61167,50,5.66385,4.29657,-131.28353,-3.91519,-6.53893,31.83611,-9.53515,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,2fc11370-63bf-11ee-91d8-3d176314e663,89.41082,55.33974,,9.09427,,,,0.14925,3.18384,-0.20483,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:38:47.79,2023-10-05T16:38:47.7949414-04:00,2023-10-05T20:38:47.7949414Z,,v3,471249,471249,,"Nascimento, Luke",10109928,Right,BUC_BIS,4cd71c45-775b-42e9-b702-139e8e930969,54.38689,-132.34307,15.91806,5.78887,-3.59785,-4.76758,-1.75828,4.51419,-3.26947,,0.14925,-27.4497,-6.43775,0.16926,0.02685,-0.02676,0.01121,-0.00245,0.00027,3.18384,78.40676,-25.18305,4.54102,-0.92157,0.23187,-0.04776,0.0076,-0.00086,-0.20483,-65.48314,15.39705,-0.84134,0.04826,0.03171,-0.01859,0.00415,-0.00041,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
16,2023-10-05,16:39:08.03,4,3,"O'Neill, Tyler",1000120897,Right,BUC_BIS,"Dunn, Tyler",815289,Left,BUC_BIS,Undefined,1,Top,2,0,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.01883,-0.966066,-2.420819,2571.224531,60.317086,8:00,5.37447,2.14907,5.57887,-48.92912,-1.93366,-6.19941,0.39389,-0.62981,71.37083,-9.880298,-3.528201,0.4934,,,,,,,,,,,,2.41075,-0.3015,-1.93646,50,5.25902,5.01411,-113.12224,-3.50414,3.08343,23.12665,-32.55965,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,3bd40c80-63bf-11ee-91d8-3d176314e663,76.39322,,,6.64801,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:39:08.03,2023-10-05T16:39:08.0371686-04:00,2023-10-05T20:39:08.0371686Z,,v3,471249,471249,,"Nascimento, Luke",10109928,Right,BUC_BIS,b274288a-11b5-4edc-936d-507a0e39ae59,54.92141,-114.12393,11.56333,5.38025,-2.09387,-16.27982,-2.15074,4.88056,1.54171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,2023-10-05,16:41:24.65,1,1,"Swenson, Brady",1000120886,Left,BUC_BIS,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.07201,-3.855911,3.055141,2329.830967,148.986656,11:00,5.69855,-1.35136,5.92033,-18.79033,15.16044,-8.43,0.54394,0.78397,83.15985,-7.386008,1.543253,0.419369,,,,,,,,,,,,5.19807,9.22445,1.11134,50,5.37835,-6.67307,-131.80971,-9.48348,9.11418,28.89415,-16.00014,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,8d3fb510-63bf-11ee-91d8-3d176314e663,89.87895,,,7.91216,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:41:24.65,2023-10-05T16:41:24.6560742-04:00,2023-10-05T20:41:24.6560742Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,98abc4e0-10cf-4966-9221-da6691e24d67,54.57768,-132.80939,14.44707,5.69688,-8.92991,-8.00007,1.34767,-6.98841,4.55709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2023-10-05,16:41:40.42,1,2,"Swenson, Brady",1000120886,Left,BUC_BIS,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,1,Bottom,0,1,0,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,89.73125,-1.357153,1.756056,2242.434814,136.556448,10:30,5.79253,-1.63041,5.76071,-19.80785,15.22359,-13.31469,2.87785,-1.10496,81.65835,-5.091504,-0.627589,0.425991,96.88336,10.942557,-3.747592,4799.159202,109.73479,13.33476,-7.63327,204.62279,204.62279,-5.07232,1.770554,7.32607,8.50603,1.49324,50,5.66818,-3.42153,-130.21858,-3.7177,12.51391,28.67184,-17.64464,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,96a1e600-63bf-11ee-91d8-3d176314e663,88.48177,13.37139,,8.07291,,,,1.79337,2.88738,1.10443,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:41:40.42,2023-10-05T16:41:40.4206054-04:00,2023-10-05T20:41:40.4206054Z,LineDrive,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,ce1bd959-3a2b-47fa-a47c-5afdf9ec6992,54.73814,-131.25769,14.33592,5.79133,-3.07824,-8.82232,1.62546,-3.87506,6.25696,109.235657,1.79337,139.21346,-17.70708,2.76813,-0.59239,0.11671,-0.02217,0.00348,-0.00029,2.88739,26.97321,-18.57044,1.79385,-0.34833,0.07911,-0.01408,0.00204,-0.00017,1.10443,-9.11866,-1.56052,0.44593,-0.09028,0.01926,-0.00342,0.00051,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
19,2023-10-05,16:42:11.20,2,1,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,0,0,0,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,84.78432,-0.176555,2.109176,2179.317671,193.620959,12:30,5.58501,-1.77966,5.14971,-31.91364,7.5554,1.56933,2.75921,0.33767,78.64099,-5.984757,2.386774,0.452168,80.00654,-22.983948,-82.127564,,,,,7.64837,7.16174,-62.63652,0.062105,-0.28539,4.11858,1.58108,50,5.54378,-4.60254,-123.17095,-1.54913,-0.44432,21.37234,-25.76157,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,a8fb5110-63bf-11ee-91d8-3d176314e663,83.35941,2.85442,,6.14333,,,,2.59368,2.85442,-0.12617,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:42:11.20,2023-10-05T16:42:11.2070630-04:00,2023-10-05T20:42:11.2070630Z,GroundBall,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,7a981e28-8835-4017-b22b-7ee3c121a487,55.35145,-124.09605,10.68617,5.5867,-0.43405,-12.88078,1.77988,-4.58331,-0.22216,180,2.59322,14.84217,,,,,,,,2.85584,-45.96125,,,,,,,,-0.12285,-107.34105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
20,2023-10-05,16:42:34.62,2,2,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.79484,0.223138,3.272326,1599.57035,143.92667,10:45,5.38205,-1.82047,6.10232,-24.9747,15.79804,-10.50501,3.50753,0.33369,75.10939,-4.506459,1.383891,0.459575,,,,,,,,,,,,6.33859,8.47906,1.57377,50,5.38611,-6.44882,-120.03499,-0.23294,9.18725,24.65976,-19.88433,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,b6f5f5e0-63bf-11ee-91d8-3d176314e663,82.01588,,,7.68546,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:42:34.62,2023-10-05T16:42:34.6250726-04:00,2023-10-05T20:42:34.6250726Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,13e5a19e-7a5b-4ef6-a9da-9666ff7032e4,54.39337,-120.93418,12.32988,5.38138,0.49213,-9.94217,1.81503,-6.78382,4.59362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2023-10-05,16:42:53.63,2,3,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.06997,-1.034682,2.622748,2356.360642,146.89174,11:00,5.6692,-1.64675,6.09753,-15.72178,19.66659,-12.00221,3.40098,-0.21947,80.34921,-4.08134,0.463105,0.428156,,,,,,,,,,,,6.92481,10.77772,1.45049,50,5.58096,-5.39721,-129.11896,-2.73007,11.55117,29.8721,-14.19588,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,c24291b0-63bf-11ee-91d8-3d176314e663,88.03445,,,8.72077,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:42:53.63,2023-10-05T16:42:53.6371174-04:00,2023-10-05T20:42:53.6371174Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,4699e8a0-5e8e-4b94-a7ed-7907a3d2c079,54.39716,-130.13229,14.93605,5.6654,-2.24852,-7.09794,1.64022,-5.78905,5.77559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2023-10-05,16:43:16.66,2,4,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,0,1,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.60478,1.388477,1.43646,2106.875276,132.451898,10:30,5.50486,-1.89917,5.31566,-36.77644,3.86984,-2.91158,3.74396,-0.79335,76.81173,-5.337509,0.919657,0.458862,,,,,,,,,,,,1.83232,1.95386,1.77117,50,5.60411,-2.91968,-121.37267,1.61545,2.74871,22.50154,-29.24303,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,d0055da0-63bf-11ee-91d8-3d176314e663,82.14333,,,6.79305,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:43:16.66,2023-10-05T16:43:16.6687206-04:00,2023-10-05T20:43:16.6687206Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,2952ab8b-b5c9-4356-a024-ab6a7306e5e9,55.18328,-122.32983,11.25077,5.50893,2.85938,-14.62152,1.89786,-3.0366,1.37435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2023-10-05,16:43:37.70,2,5,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,0,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,87.93833,-1.808569,3.138399,2335.552234,154.259808,11:15,5.76428,-1.441,6.04653,-17.89576,18.47749,-8.28882,2.59555,0.77665,79.56349,-5.236184,1.649489,0.434073,,,,,,,,,,,,5.19099,10.41461,1.20063,50,5.61352,-6.63465,-127.38995,-4.51493,8.44314,28.66309,-15.23469,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,dc935310-63bf-11ee-91d8-3d176314e663,86.83442,,,8.37484,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:43:37.70,2023-10-05T16:43:37.7009638-04:00,2023-10-05T20:43:37.7009638Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,af0f00ce-b07e-42fe-ae56-e7806f72bcd7,54.4487,-128.38702,14.33155,5.76136,-3.98498,-7.61735,1.43653,-6.92835,4.22157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2023-10-05,16:44:05.67,3,1,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,1,0,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.18013,0.77608,2.797698,2023.022754,142.302878,10:45,5.50007,-1.69296,5.38527,-35.50974,5.57528,-3.34378,3.26928,0.65283,76.33872,-5.731185,2.204207,0.461332,,,,,,,,,,,,2.42138,2.98921,1.4451,50,5.54459,-5.75507,-120.65339,0.38399,3.58298,22.6316,-27.75083,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,ed354a20-63bf-11ee-91d8-3d176314e663,81.70358,,,6.84141,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:44:05.67,2023-10-05T16:44:05.6779750-04:00,2023-10-05T20:44:05.6779750Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,498ea15c-6392-4428-b609-5310fc781ecb,55.11297,-121.60868,11.3158,5.50366,1.55535,-13.87542,1.69121,-5.90631,1.79149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2023-10-05,16:44:22.13,3,2,"Swenson, Brady",1000120886,Left,BUC_BIS,"Trommer, Michael",1000274079,Right,BUC_BIS,Undefined,1,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,0,,88.88522,-0.863676,1.643422,2252.905446,155.14074,11:15,5.69167,-1.55075,6.06263,-20.30985,15.05627,-6.42221,3.19946,-0.56453,80.69023,-4.718455,0.487396,0.428021,59.39025,-28.647002,-43.490704,,,,,6.70219,4.42064,-29.989488,0.076095,3.8091,8.37355,1.42666,50,5.61383,-3.43761,-129.02901,-2.55166,6.37112,28.81393,-18.16838,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,f705a630-63bf-11ee-91d8-3d176314e663,88.06215,3.19822,,8.19499,,,,1.55751,3.19822,0.67926,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:44:22.13,2023-10-05T16:44:22.1347814-04:00,2023-10-05T20:44:22.1347814Z,GroundBall,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,12fd4da2-3e2b-4d77-8694-fdeb96e9cd46,54.4351,-130.01566,14.40697,5.69055,-1.92954,-9.08419,1.54811,-3.65577,3.18556,180,1.55312,55.81668,,,,,,,,3.20152,-42.0293,,,,,,,,0.68343,-52.95085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
26,2023-10-05,16:45:03.84,4,1,"Swenson, Brady",1000120886,Left,BUC_BIS,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.19543,-2.678261,3.480483,2292.285907,148.985084,11:00,5.62676,-1.53896,6.21467,-16.86792,17.40229,-9.75642,1.74309,0.86392,81.97056,-5.90589,1.72295,0.421337,,,,,,,,,,,,6.08552,10.16016,1.28261,50,5.41708,-7.54556,-130.66366,-6.5863,10.45053,29.24742,-14.72621,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,0fe6aaf0-63c0-11ee-91d8-3d176314e663,89.45906,,,8.22487,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:45:03.84,2023-10-05T16:45:03.8451174-04:00,2023-10-05T20:45:03.8451174Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,de78fbc6-e850-4a87-92a6-9f697b678d91,54.28309,-131.61889,14.62371,5.62434,-6.10534,-7.36311,1.53462,-7.88688,5.22527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2023-10-05,16:45:22.11,4,2,"Swenson, Brady",1000120886,Left,BUC_BIS,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,1,Bottom,1,0,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,1,,84.18419,-0.568187,3.417343,1913.400724,116.880791,10:00,5.51618,-1.6885,5.49778,-35.50478,4.455,-6.38977,2.02503,0.97927,77.46399,-7.064173,2.280792,0.45497,82.33846,-6.757747,-29.506831,,,,,16.09811,14.55243,-29.416171,0.122375,4.15874,2.74756,1.3939,50,5.44229,-7.02907,-122.10055,-2.45791,6.30086,23.22948,-28.01124,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,1acd0ae0-63c0-11ee-91d8-3d176314e663,82.84598,1.95196,,6.7202,,,,1.53667,1.95196,-0.86436,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:45:22.11,2023-10-05T16:45:22.1150182-04:00,2023-10-05T20:45:22.1150182Z,GroundBall,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,c71c50d9-e8f0-4fbc-a1ff-0cfd9d65beb9,55.00232,-123.04856,11.61474,5.51928,-1.31476,-14.00562,1.68601,-7.28621,3.15043,301.820541,1.53703,104.33001,-18.84109,,,,,,,1.9521,-14.22562,-14.11437,,,,,,,-0.86461,-59.03842,12.22867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
28,2023-10-05,16:46:07.02,5,1,"Swenson, Brady",1000120886,Left,BUC_BIS,"Corson, Jacob",1000098911,Left,BUC_BIS,Undefined,1,Bottom,1,0,0,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.10761,-1.227259,3.879683,2077.527111,102.603342,9:30,5.55996,-1.57574,5.39346,-38.10518,2.50248,-5.17103,1.23155,1.63488,76.88878,-8.175633,2.961965,0.458643,,,,,,,,,,,,3.76177,1.98638,1.2328,50,5.4233,-8.04296,-121.77393,-3.97715,5.61539,25.2253,-29.2089,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231005-DepewField-Private-2,358d2fe0-63c0-11ee-91d8-3d176314e663,82.18244,,,7.21882,,,,,,,1937f415-37d9-4053-9b83-da2802d3044a,2023-10-05,20:46:07.02,2023-10-05T16:46:07.0299622-04:00,2023-10-05T20:46:07.0299622Z,,v3,471249,471249,,"Adamo, Nicolas",1000098916,Right,BUC_BIS,bb14aa60-5029-4ab4-8929-ba2bbeae58e1,55.10587,-122.82705,12.61265,5.56389,-2.75772,-14.60445,1.57347,-8.2774,2.8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
